"","nit","en_vm_canal1","en_vm_canal2","en_vm_canal3","en_vm_canal4","en_vm_canal5","en_vm_canal6","en_vm_canal7","en_vm_canal8","en_vm_canal9","en_vm_canal10","en_vm_otros","en_tx_canal1","en_tx_canal2","en_tx_canal3","en_tx_canal4","en_tx_canal5","en_tx_canal6","en_tx_canal7","en_tx_canal8","en_tx_canal9","en_tx_canal10","en_tx_otros","sal_vm_canal5","sal_vm_canal2","sal_vm_canal8","sal_vm_otros","sal_tx_canal5","sal_tx_canal2","sal_tx_canal8","sal_tx_otros","impo_cv","expo_vt","cxp","cxc","totalinventory","pagos_pj","pagos_pn","tiene_ventas_fisicas","tiene_ventas_electronicas","recaudos_pj","recaudos_pn","rotacion_inventarios","rotacion_cxc","rotacion_cxp","ciclo_negocio","ciclo_financiero","tot_entradas_anuales","tot_entradas_mensuales","tot_salidas_anuales","tot_salidas_mensuales"
"293","C8959352781567184126",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,3,2,2,2,0.652,0.348,0,0,0,0,6,2,4,6,4,916057073,28.740909091,52785710.17,22.16666667
"294","C1190241145003900115",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,3,3,0.487,0.513,1,0,0,0,2,1,2,3,2,1756611381.31,1524.257575728,1287795336.9,651.833333367
"295","C4317633562622859832",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,2,2,3,3,0.312,0.688,1,0,1,0,5,3,3,5,5,2511657293,4111.166666967,2472007796,1229.25
"296","C8208793285060870856",1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5,2,3,3,2,0.876,0.124,0,0,0,0,4,2,4,4,1,9523587745.7,17.75,3751161.29,2.428571429
"297","C5333989751415794328",1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,4,0.889,0.111,1,0,0,0,2,1,1,3,3,1327979199.29,43.681818182,0,0
"298","C7253820456228361425",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,0.857,0.143,1,0,0,0,3,1,1,3,3,516735695,27.75,0,0
"299","C7044149374353641028",1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0.875,0.125,1,0,0,0,2,1,1,3,3,130944368.96,13.85,0,0
"300","C8200196027940657970",1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,2,0.459,0.541,0,0,0,0,1,1,1,1,2,357709075.64,176.916666703,57006229,12.91666667
"301","C6410536805326660568",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,2,3,1,0.106,0.894,0,0,0,0,1,2,1,2,2,6644233295.31,242.16666663,5526110915,2911.999999667
"302","C1192041188396185358",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,4,3,6,6,6,0.424,0.576,1,0,0,0,6,2,4,6,4,22140242443.66,2133.23333336,12493690347,798.3333333
"303","C4498089763487161816",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,6,5,0.603,0.397,1,0,0,0,2,2,1,4,5,3482424880.71,304.583333307,0,0
"304","C5195406105128738851",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,1,0,0,0,0,0,3,3,3,5,5,781713361.64,135.98268398,10156666.67,1.333333333
"305","C414083445225752689",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,2,3,2,0.384,0.616,1,0,0,0,2,4,3,4,4,2633707213,289.702380956,1918169731,721.1666667
"306","C3079831538564877743",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,6,1,0.314,0.686,0,1,0.875,0.125,1,4,1,6,6,52080886875.02,6359.7984843,3787637924,248.416666633
"307","C4526636501548535793",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,0.774,0.226,0,0,0,0,3,4,2,5,6,6990250000,1.5,0,0
"308","C4089613614842575606",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,3,2,4,5,5,1,0,1,0,0,0,3,3,2,4,5,2637402647.31,346.26666667,4e+06,1
"309","C4702915220903926066",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,3,2,4,4,3,0.388,0.612,0,0,1,0,2,3,3,4,3,4800634855.46,487.643939354,2024912531,656.0833333
"310","C3411679041129746830",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,6,0.584,0.416,0,0,0,0,2,3,2,4,3,63502281103.63,1617.022222292,38830844772,1664.41666667
"311","C5997979295399865444",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,2,0.785,0.215,0,0,0,0,3,2,3,4,4,920350247.45,37.409090909,556180292.4,105.25
"312","C6163397160704511699",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,4,2,3,3,5,0.917,0.083,1,0,0,0,6,2,2,5,6,3731724118.82,1390.194444474,515698043.43,70.805555552
"313","C4668805014628007195",1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,3,3,2,0.831,0.169,1,0,0,0,2,4,4,4,2,324885347.65,25.037878792,252497704,3.571428571
"314","C2532028866933342888",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,2,2,2,0.27,0.73,0,0,0,0,4,2,4,5,4,1082406138,72.4,726727760.8,156
"315","C244285872152865111",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,5,6,0.864,0.136,1,0,0,0,6,2,1,6,6,2993090161.31,106.41666666,1720189400.4,13.78333333
"316","C6952750014725496287",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,4,6,2,0.652,0.348,1,0,0,0,1,2,2,3,3,18532883668.41,3309.886364006,9634145751,823.1666667
"317","C4885037532569339484",1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,4,1,0,1,0,0,0,2,1,2,2,1,111915541.59,683.5833333,0,0
"318","C7398703545367720461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0.917,0.083,0,0,0,0,3,2,2,4,4,0,0,0,0
"319","C56886073446409430",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,2,3,4,0.491,0.509,1,0,0,0,5,3,2,5,6,1834288774.59,349.130952384,1219995011,464.6666667
"320","C8216205228591607762",1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,2,0.875,0.125,0,0,0,0,2,1,2,3,3,630028849.17,76.416666673,526802527.3,8.083333333
"321","C5534997140569300017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,0.388,0.612,0,0,0,0,4,3,2,5,6,0,0,0,0
"322","C6758731700908944081",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,2,0.889,0.111,0,0,0,0,1,4,2,4,5,1490456746.75,14.3,0,0
"323","C2251725013712163745",1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,2,2,2,3,3,0.73,0.27,0,0,0,0,2,2,1,3,3,3942057503.37,264.113636394,2768676762.3,78.250000003
"324","C4824101233277359218",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,3,3,0.56,0.44,1,0,0,0,6,4,2,6,6,2131319288.4,220.158333303,1580775334.33,310.416666633
"325","C2406982836452517952",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,6,6,3,0.064,0.936,1,1,0,0,1,2,2,2,2,48561784063.34,11682.305555593,32252311046.33,25850.83333667
"326","C5884239304522085672",1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0.697,0.303,1,0,0,0,6,3,3,6,6,4070566.67,10.666666667,0,0
"327","C5406011674885736368",1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,2,6,5,3,0.838,0.162,0,0,0,0,5,4,4,6,1,796307390.7,62.33333333,400481490.8,63.66666667
"328","C7965503945853854938",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,6,0.254,0.746,0,0,0,0,2,3,2,4,4,8247215665.94,77.305555555,6818790394,2443.58333367
"329","C1566521206956607959",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,6,0.431,0.569,0,0,0,0,6,2,1,6,6,1220047941.22,174.235930702,1031756005.61,229.940476157
"330","C7222767462238121658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,0.83,0.17,1,0,0,0,6,3,4,6,6,0,0,0,0
"331","C9027755788779025882",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,3,0.02,0.98,0,0,0,0,3,1,1,3,4,3741165115.23,62.098484852,4323674623,1640.9166667
"332","C8347164136238197693",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,3,6,6,6,0.444,0.556,1,0,0.333,0.667,4,4,3,5,5,10246761298.55,1001.7333334,2517247070,442.000000033
"333","C5617946930177291902",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,3,6,0.38,0.62,0,1,0,0,4,1,1,4,5,3656138990.59,144.445238091,4327343437,633.33333337
"334","C7623090634323122374",1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,3,6,6,0.84,0.16,1,0,0,0,6,4,1,6,6,18867798932.24,1409.138888893,13989165684,372.33333337
"335","C6908314226146329966",1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,4,6,2,0.293,0.707,1,0,0,0,1,4,4,5,5,3770950819.44,125.053030306,3954242929.2,644.984848518
"336","C263162402014490659",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,2,2,1,0.48,0.52,1,0,0,0,1,1,2,2,1,1413231964.81,211.307142888,1696029127.8,589.0833333
"337","C3663185211527209155",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,2,2,6,6,6,0.167,0.833,1,1,0,0,3,1,2,4,3,251531502336.23,53061.111108444,2.26477e+11,12310.66667
"338","C725661830850848546",1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,5,1,0.082,0.918,0,0,0,0,1,2,1,2,3,12785669045.71,434.700000033,9219277111,8210.41666667
"339","C340237687263303242",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,0,0,0,0,0,6,3,3,6,6,481521388.4,36.081818185,0,0
"340","C3635580914444234966",1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,2,6,1,5,0.565,0.435,1,0,0,0,2,1,3,2,1,6654382600.7,3505.166667,5741609237,77
"341","C5572119755417357435",1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,2,1,0,0,0,0,0,6,3,2,6,6,82207688.42,15.45833333,112600000,2.6
"342","C8304358636057959253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6,0.901,0.099,0,0,0,0,1,2,2,3,2,0,0,0,0
"343","C7551246122342636328",1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,2,2,4,5,4,0.234,0.766,0,0,0,0,1,1,1,2,3,13171748475.46,3822.611110413,7372265365,2105.5
"344","C5748165379481725647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2,2,2,2,2,0.461,0.539,1,1,0,0,1,1,1,1,2,10177638322.2,926.662878854,6995840354,659.8333333
"345","C3937725412497800412",1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,4,4,4,0.229,0.771,0,0,0,0,2,2,2,3,3,8615765822.3,1628.933333407,7824423702,809.833333367
"346","C5440333830899101688",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,2,2,0.558,0.442,1,0,0,0,2,1,1,3,4,1267304359.8,98.000000003,1192349606,6.666666667
"347","C308901880690197788",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,3,1,0.571,0.429,0,0,0,0,1,3,1,3,4,1388736347.98,333.125757609,509601405.45,62.41666667
"348","C3960117093937164307",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,2,2,0.311,0.689,0,0,0,0,3,4,2,5,5,368926820.71,39.680555553,152720078.2,68.41666667
"349","C3946461158305781045",1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,6,6,6,0.449,0.551,0,0,0,0,3,4,4,5,1,71223460231.08,42.583333337,79013504967,1931.916666667
"350","C6987689787269058439",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,2,5,0.161,0.839,0,0,0,0,5,1,1,5,5,3871670475.26,334.222222152,666543425.1,93.5
"351","C5792214912130325346",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,2,6,6,0.413,0.587,1,0,0,0,2,1,1,3,3,8029113672.02,502.350000004,337212,1
"352","C3819478862052246696",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,2,2,6,6,5,0.206,0.794,1,0,0.049,0.951,1,2,2,2,2,35583789344.22,134767.30555549,8451409933.5,2007.666667
"353","C7079261905064787312",1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4,2,6,6,6,0.406,0.594,1,0,0,0,5,4,4,6,5,9755653383.13,328.119047616,2717735343,397.0833333
"354","C6379462451736591678",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,3,2,2,3,2,0.903,0.097,0,0,0,0,2,2,2,4,4,4244541108.19,37.799999997,1719106298.2,166.416666667
"355","C5639495132218734714",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,5,3,3,6,6,0.225,0.775,1,0,0,0,3,4,1,6,6,6944927742.98,136.722222222,50531749.3,100.3
"356","C1410221037713723538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2,2,4,6,3,0.288,0.712,1,0,0.211,0.789,1,4,2,5,5,7916356969.76,14246.942424609,5722661220,1175.083333
"357","C117948962831598284",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,4,0.413,0.587,0,0,0,0,6,1,1,6,6,964592299.2,73.140909095,238184402.87,85.916666667
"358","C3349211815342187849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,2,0.554,0.446,0,0,0,0,2,4,4,5,4,0,0,0,0
"359","C619818173911290810",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,1,2,2,0.286,0.714,0,0,0,0,2,2,1,4,5,1298744449.49,55.681818179,378834928,261.6
"360","C3466608855454081143",1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,2,6,6,0.751,0.249,0,0,0,0,2,2,1,3,4,4362779889,6.25,17303808672,206.9166667
"361","C3550879339279664746",1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,3,2,2,3,5,0.237,0.763,1,0,0,0,6,4,2,6,6,1953578317.57,49.500000003,956219224,493
"362","C46622420999351287",1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,2,0.624,0.376,0,0,0,0,1,4,4,6,6,2042789565.58,69.15,682406731.6,33.75
"363","C8068474009113976692",1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,2,4,0.638,0.362,0,0,0,0,6,3,1,6,6,1571709289.6,21.616666663,1090189041.5,89.33333333
"364","C8647560409367008961",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,2,4,0.165,0.835,0,0,0,0,6,2,1,6,6,1223413788.67,53.916666666,752786885.6,92.75
"365","C947112106237294636",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,3,2,5,3,6,0.091,0.909,1,0,0,0,4,1,2,4,4,9167480774.89,1436.7500004,4036411396,1466.333333333
"366","C6082866992727721524",1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,2,2,1,1,1,0.043,0.957,0,0,0,0,1,1,1,1,1,1739666438.55,26.91666667,2325287870.7,1706.666666333
"367","C8146582334369581931",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2,2,1,1,1,1,0,0,0,0,0,1,1,1,1,2,1163366618.53,64.568181818,1.5e+08,1
"368","C9004954888013391579",1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,3,2,5,2,5,0.012,0.988,0,0,0,0,2,1,2,2,1,8555345395.85,764.291666673,1569290314.3,2133.090909091
"369","C6144743386895589756",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,2,1,1,0,0,0,0,0,6,2,4,6,1,730673240.15,35.833333337,501963196,377
"370","C5221642655901789375",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,2,0.443,0.557,0,0,0,0,6,4,4,6,6,299142738.9,15.591666667,124792648.07,73.249999997
"371","C8688805421848965599",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,1,2,0.286,0.714,1,0,0,0,2,1,2,3,2,684773687.87,188.1439394,21540526.42,17.91666667
"372","C7225561089715109117",1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,2,2,3,2,0.413,0.587,1,0,0,0,1,2,2,3,2,4277578674.1,111.516666663,1983565179,72.984848488
"373","C4925080270910718708",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,5,5,5,0.395,0.605,1,0,0,0,2,2,2,3,3,10999935005.97,547.305555592,4449505846,621.4166667
"374","C7930011325787531233",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,3,3,0.087,0.913,0,0,0,0,5,3,3,5,6,502557459.3,24.897402598,397803541.5,280.0416667
"375","C6852531155751891314",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,5,2,0.571,0.429,1,0,0,0,1,4,4,4,2,4900362065.23,565.083333337,3411265529,645.24999997
"376","C2006275739117107737",1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,2,2,4,0.422,0.578,1,0,0,0,6,4,4,6,6,697966728.3,29.810606063,622485427.5,203.5833333
"377","C4253885475975346258",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,3,2,0.75,0.25,0,0,0,0,3,3,2,5,5,280244542.57,10.666666667,73065531.5,10
"378","C4613067010103821865",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,2,2,6,5,6,0.791,0.209,1,0,0,0,5,4,4,6,4,2993857221.48,316.443939427,1565956701,110.2166667
"379","C2889115942027308855",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,2,1,2,0.041,0.959,0,0,0,0,2,1,1,2,2,832722003.05,15.583333333,223652355.1,346.5
"380","C7218454957079826467",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0.5,0.5,0,0,0,0,6,4,4,6,6,137407187.5,2.75,0,0
"381","C3784408369474650989",1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,3,2,2,3,3,0.512,0.488,1,0,0,0,4,3,2,5,5,2228884011.21,375.350000033,764047161.5,356.1666667
"382","C827517967171070430",1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0.694,0.306,1,0,0,0,1,1,2,1,1,1522186399.05,8368.583333034,1254363807.1,450.499999967
"383","C1017383282459104428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,3,0.832,0.168,0,0,0,0,2,2,2,4,4,0,0,0,0
"384","C3567536025318860169",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,2,2,4,2,6,0.885,0.115,1,0,0,0,5,1,3,5,4,5320768183.44,2648.222221832,2969795244,146.41666667
"385","C7340558938578021909",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,6,6,1,1,0,0,0,0,0,1,4,4,6,2,250412888.4,2.428571429,7.69e+08,1
"386","C7420108618475067965",1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,5,0.778,0.222,1,0,0,0,2,2,4,4,1,2519895258.3,54.45833334,1567291837.33,110.6666667
"387","C3937887897219174320",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,6,5,6,0.639,0.361,0,0,0,0,3,2,4,4,2,8554836562.11,120.194444444,4172137428,405.25
"388","C7587822543589723840",1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,3,4,1,0.368,0.632,0,0,0,0,1,2,2,2,1,857332898.4,16.204545455,533963958.4,298.25
"389","C7082031193554474064",1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,2,4,1,0.524,0.476,0,0,0,0,1,4,2,6,6,1467441373.77,29.13333333,1170247073.08,256.14177486
"390","C8195137800527889308",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2,2,3,5,6,0.667,0.333,1,0,0,0,5,3,2,5,5,1917489223.18,747.375000033,1505790932,21.08333333
"391","C5179790935969316275",1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,0,0,6,3,4,6,6,1156751481.6,8.5,0,0
"392","C8603044417460295",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,4,3,2,2,2,0.488,0.512,0,0,0,0,3,2,2,4,4,1883749762.38,616.63333331,1160967373.3,219.9166667
"393","C7140633767860853090",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,1,4,1,4,5,614779724.6,6.166666667,0,0
"394","C1837981925902572775",1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,2,1,0.435,0.565,1,0,0,0,3,1,2,4,3,1330155298.33,582.31666667,667120300.4,565.6666667
"395","C2670334505500227186",1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,1,0.212,0.788,0,0,0,0,1,1,1,2,2,911976090.2,17.516666667,1567428033,739.5833333
"396","C8483201129360777609",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,2,0.617,0.383,1,0,0,0,1,1,1,1,2,2408104475.43,5014.13333334,178831495.4,50.25
